PR_Number,Author,Score,Threat_Class,Unlinked_PR,Logic_Clones,Antipattern_IDs,Collided_PRs,Time_Saved_Hours,Operational_Savings_USD,Timestamp,PR_State,Is_Bot,Repo_Slug,Commit_SHA,Policy_Hash,Agentic_Contribution_Pct
37291,Sarah French,65,StructuralSlop,FALSE,3,"architecture:logic_erasure — conditional branch count reduced by 25% (base: 4 → head: 3) while code volume remained similar (base: 12 lines, head: 13 lines); probable AI erasure of edge-case safety checks. Risk: significant loss of technical signal — sparse branch coverage degrades documentation search relevance and may trigger low-quality content classifiers on public repositories.",,0.0000,20,2026-03-31T16:21:06Z,Open,FALSE,hashicorp/terraform,8f48ae23c060a901a34be59d155004683edd913b,,0.00
37290,Liam Cervante,15,StructuralSlop,FALSE,3,,,0.0000,20,2026-03-31T16:21:06Z,Open,FALSE,hashicorp/terraform,7e1fdec3b8ae8ea2b2e53bedb7c5fc035e1f10a7,,0.00
37989,hc-github-team-tf-core,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:06Z,Open,FALSE,hashicorp/terraform,407cd6db3ebd6d9334c43c1ccad7224cf4e6e773,,0.00
37288,Sarah French,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:06Z,Open,FALSE,hashicorp/terraform,cd38015de80ec6c6aa2c40ec5d391ddc16813b9c,,0.00
37986,James Bardin,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:06Z,Open,FALSE,hashicorp/terraform,7f653e1548c3a93c6616854e49ecc0ffe5910bd0,,0.00
37287,Daniel Schmidt,10,StructuralSlop,FALSE,2,,,0.0000,20,2026-03-31T16:21:07Z,Open,FALSE,hashicorp/terraform,6750ca69f366dd0f7cff57fcd23c497534c01310,,0.00
37286,Sarah French,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:07Z,Open,FALSE,hashicorp/terraform,12208588dafa3399ee812b92188bc58f340f9d34,,0.00
37285,hc-github-team-tf-core,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:07Z,Open,FALSE,hashicorp/terraform,d7319b87d66e05b4bd02bf3f35f9a150cdb1468e,,0.00
38312,hc-github-team-tf-core,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:07Z,Open,FALSE,hashicorp/terraform,1d92f48146fb16d3506c734790804be233ff1dce,,0.00
37284,hc-github-team-tf-core,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:07Z,Open,FALSE,hashicorp/terraform,6ff6489a51b73c9086af305f1b371043872b69c1,,0.00
38311,Taylor,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:07Z,Open,FALSE,hashicorp/terraform,30231a8ffbbacaf7fa569d5ecc3698c3245e09da,,0.00
37283,Mark DeCrane,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:07Z,Open,FALSE,hashicorp/terraform,1529739017efa9ff20858d7af1d0fc8679d7924a,,0.00
37633,Samsondeen Dare,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:07Z,Open,FALSE,hashicorp/terraform,bbbdd767eae7cb872679437611b14bdb4873f79c,,0.00
38307,Matej Risek,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:07Z,Open,FALSE,hashicorp/terraform,c7ec4a3ee9cfef6572ccd7586be5805eac6f19b2,,0.00
37281,Samsondeen Dare,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:07Z,Open,FALSE,hashicorp/terraform,0e0e800938767bd5aaac8089c5ca240edbee9bed,,0.00
37280,James Bardin,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:07Z,Open,FALSE,hashicorp/terraform,a062118f77de00cb1e1d546cc2b2801aec597d2b,,0.00
38306,Charlie Tonneslan,0,Necrotic,FALSE,0,backlog:SEMANTIC_NULL,,0.2000,20,2026-03-31T16:21:07Z,Open,FALSE,hashicorp/terraform,14015f1a6e177bc786c9b440122c0edd8b4449c9,,0.00
37983,Samsondeen Dare,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:07Z,Open,FALSE,hashicorp/terraform,24c9c92b4d96c0b68857ad233c264222f4c452a0,,0.00
37278,Sarah French,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:07Z,Open,FALSE,hashicorp/terraform,61e7ef000a540f06c27857b0dfbe19044961f680,,0.00
37632,hc-github-team-tf-core,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:07Z,Open,FALSE,hashicorp/terraform,9efccde331c0c77af75e20d215f6641de50286ce,,0.00
37982,Nick Fagerlund,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:07Z,Open,FALSE,hashicorp/terraform,e19522bf8eb91d440f08a682e6b60b00516ab750,,0.00
37276,Sarah French,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:07Z,Open,FALSE,hashicorp/terraform,205ba25063ad221d77719b44f270c4e97e3bfb56,,0.00
38305,James Bardin,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:07Z,Open,FALSE,hashicorp/terraform,06052bd3d7d17455909808b4bf7f05fd3b71008c,,0.00
37275,Sarah French,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:07Z,Open,FALSE,hashicorp/terraform,c3e3ab0f26fa72b6ff905bcefd67be67404faf5f,,0.00
38303,Daniel Banck,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:07Z,Open,FALSE,hashicorp/terraform,7b67e3566b17f3fa4813021b9cdbccd84cb3a77f,,0.00
37273,Daniel Banck,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:07Z,Open,FALSE,hashicorp/terraform,f1c5906f488b9c42d34d90e156fef5cd1774afe5,,0.00
38301,Roniece,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:07Z,Open,FALSE,hashicorp/terraform,dc4e328e6202d4ea607dbf70afebe4866cb7b725,,0.00
37981,Daniel Schmidt,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:07Z,Open,FALSE,hashicorp/terraform,9dfd55c0ba9b3be9866acc757d5bae4c4b16df7c,,0.00
38300,Radek Simko,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:08Z,Open,FALSE,hashicorp/terraform,92cde4a1b7be3deaa4e6f97d2d22a53fa8d00db6,,0.00
37267,Sarah French,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:08Z,Open,FALSE,hashicorp/terraform,1f9196b7674da20211d10f8ea2e827862cbec3b9,,0.00
37631,hc-github-team-tf-core,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:08Z,Open,FALSE,hashicorp/terraform,f3bebc300c4b33acef210d11c9e49ef843eb9395,,0.00
37980,Daniel Schmidt,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:08Z,Open,FALSE,hashicorp/terraform,3754f8961d1fe1c3ed0ab8f7b40c8fc0cc702424,,0.00
37266,hc-github-team-tf-core,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:08Z,Open,FALSE,hashicorp/terraform,40d1487e24d65afd92dd03c3a1970bb344d3d9d2,,0.00
37977,Sarah French,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:08Z,Open,FALSE,hashicorp/terraform,2398fe460e8dae1b8d34524d77d5f9eb1e181b6c,,0.00
37265,hc-github-team-tf-core,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:08Z,Open,FALSE,hashicorp/terraform,fae36c06e635d7f956a745d7ada5cc341e13a6a1,,0.00
37630,Samsondeen,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:08Z,Open,FALSE,hashicorp/terraform,0a9804845f9cca5430727e11c3a0e37a42d0cb93,,0.00
37972,Sarah French,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:08Z,Open,FALSE,hashicorp/terraform,83e3ac56d1556f5a75398f5ab5a513c15123a84e,,0.00
37260,Raphael,45,StructuralSlop,FALSE,9,,,0.0000,20,2026-03-31T16:21:08Z,Open,FALSE,hashicorp/terraform,920fc1cd67ba498e5506f6e6e32310304261099f,,0.00
37629,Daniel Banck,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:08Z,Open,FALSE,hashicorp/terraform,8e0a2247c74579d1fe3fd49baca272d1c1293864,,0.00
37969,Kristin Laemmert,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:08Z,Open,FALSE,hashicorp/terraform,6e484320da2664b0c5db32bb2850c75924919399,,0.00
37258,Sarah French,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:08Z,Open,FALSE,hashicorp/terraform,03aeb975d2af370809d8d2f856a324cbf0193008,,0.00
37966,hc-github-team-tf-core,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:08Z,Open,FALSE,hashicorp/terraform,2c8571ca073eac7bf6f870359c7fc5d79b793066,,0.00
37256,Sarah French,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:08Z,Open,FALSE,hashicorp/terraform,7f640ea2f4758dbcca200b686f368e70987c3dcb,,0.00
37626,Kristin Laemmert,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:08Z,Open,FALSE,hashicorp/terraform,8a889aaa0ec5aba984f7ac8226d1a8eee7c3b4db,,0.00
37625,Sarah French,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:08Z,Open,FALSE,hashicorp/terraform,94dd83f704fe12685fef89edaefd62f5fc95c8fb,,0.00
37254,Sarah French,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:08Z,Open,FALSE,hashicorp/terraform,9fb6d02cb3e6c65705f77721b87df41b2795f80f,,0.00
37624,Sarah French,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:08Z,Open,FALSE,hashicorp/terraform,94dd83f704fe12685fef89edaefd62f5fc95c8fb,,0.00
37252,hc-github-team-tf-core,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:08Z,Open,FALSE,hashicorp/terraform,eccff6baad1ca45965910b1b32e8aa539a6415ed,,0.00
37623,Sarah French,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:08Z,Open,FALSE,hashicorp/terraform,94dd83f704fe12685fef89edaefd62f5fc95c8fb,,0.00
37621,Sarah French,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:08Z,Open,FALSE,hashicorp/terraform,76f21da133d61722d6afabb94a09f68e5ac62fcb,,0.00
37248,Sarah French,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:08Z,Open,FALSE,hashicorp/terraform,4af1be5c52d5086883805cc8ac10698f8ad3c9da,,0.00
38299,Radek Simko,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:09Z,Open,FALSE,hashicorp/terraform,700d7a0dddddc6d533c5be20d287bfcc051968e9,,0.00
38298,James Bardin,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:09Z,Open,FALSE,hashicorp/terraform,a9d997cb296a677f71090883da5cd61ae4da1d94,,0.00
38297,ozalakshay,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:09Z,Open,FALSE,hashicorp/terraform,434f0a0999bbe17263dbfab0b15976bf84cf342d,,0.00
37620,Samsondeen Dare,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:09Z,Open,FALSE,hashicorp/terraform,7c5bf23d6572149fa171598b159e5e56709ca08a,,0.00
37246,Sarah French,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:09Z,Open,FALSE,hashicorp/terraform,f8f52cf966453299b7720fc2e2c505e2f0c01c20,,0.00
38296,Roniece Ricardo,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:09Z,Open,FALSE,hashicorp/terraform,4651ab721358cc0e393929e603500bdc73ef7086,,0.00
38295,temp,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:09Z,Open,FALSE,hashicorp/terraform,790a6f1a01d66fc67b598343b502b8c9b2bd78df,,0.00
37965,hc-github-team-tf-core,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:09Z,Open,FALSE,hashicorp/terraform,d5bbc2e27f0986ecc67b973a15699d8618a57d8f,,0.00
37245,Sarah French,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:09Z,Open,FALSE,hashicorp/terraform,62ad4c4a9efcd0c38336dbb48773378f62daae4d,,0.00
38293,Radek Simko,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:09Z,Open,FALSE,hashicorp/terraform,4fffd5bdf5b15f30b365d3fc0ff9a04a21197c81,,0.00
37243,JanVaclavek,0,Necrotic,FALSE,0,backlog:SEMANTIC_NULL,,0.2000,20,2026-03-31T16:21:09Z,Open,FALSE,hashicorp/terraform,51f4a31f4ee5ce47891c7d72ccccc99e27628dce,,0.00
37619,Samsondeen,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:09Z,Open,FALSE,hashicorp/terraform,4b9b8020870798e0482b09a16c367b6607978382,,0.00
38292,dependabot[bot],0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:09Z,Open,FALSE,hashicorp/terraform,19c1b25a7bc3cf50f2ce0bf4ef18e1a975b511e2,,0.00
38291,dependabot[bot],0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:09Z,Open,FALSE,hashicorp/terraform,9617e8b13130e65fadbafde077551681af6454ae,,0.00
37618,Samsondeen Dare,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:09Z,Open,FALSE,hashicorp/terraform,53baa1abf878dcb4704ca8e69bea31efb6c20a62,,0.00
38290,hc-github-team-tf-core,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:09Z,Open,FALSE,hashicorp/terraform,d3d815067d268726579bd2276631bd4b2b0ac1b3,,0.00
37617,Liam Cervante,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:09Z,Open,FALSE,hashicorp/terraform,298e1acb6905155a2c23e5ad3c7b1b727f1d3cb1,,0.00
37241,Amartya Majumdar,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:09Z,Open,FALSE,hashicorp/terraform,23e545532b97b5ab349f8c8cd929a6a1489d045c,,0.00
38289,ozalakshay,0,Necrotic,FALSE,0,backlog:SEMANTIC_NULL,,0.2000,20,2026-03-31T16:21:09Z,Open,FALSE,hashicorp/terraform,41d1b1891e07658ac229b89d7b13983bf9992639,,0.00
38288,hc-github-team-tf-core,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:09Z,Open,FALSE,hashicorp/terraform,2373285f9ad748f334089c977cb6096058a2e46c,,0.00
37240,Sarah French,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:09Z,Open,FALSE,hashicorp/terraform,5acab3210f4d2c875f99fbd95493be61883e41be,,0.00
38287,Radek Simko,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:09Z,Open,FALSE,hashicorp/terraform,29071187cf40ce86dab2ee5e79ec83e51058e6bb,,0.00
37616,Kristin Laemmert,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:09Z,Open,FALSE,hashicorp/terraform,d9f2ef39f7a87c0587d8cac15e2e524caa44e490,,0.00
38285,dependabot[bot],0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:09Z,Open,FALSE,hashicorp/terraform,70009c903066680cd13b30ae66e49da6a85b9e93,,0.00
37612,Samsondeen Dare,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:09Z,Open,FALSE,hashicorp/terraform,caf9c74d9066bb724bccdb53b50125308a74c704,,0.00
37237,Daniel Banck,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:09Z,Open,FALSE,hashicorp/terraform,7666b1b8c9e3edcab026832fa185de0c203c678a,,0.00
38281,Sarah French,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:09Z,Open,FALSE,hashicorp/terraform,8b17c884bbf56ea06b2e67c4e57f83934689d957,,0.00
37611,Liam Cervante,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:10Z,Open,FALSE,hashicorp/terraform,59e0113a7b76c9aedf7ce21ffac4fdff6b817bd4,,0.00
38280,Daniel Schmidt,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:10Z,Open,FALSE,hashicorp/terraform,4818d9cdcab58f2328c47424f50b4199aa231b46,,0.00
37964,hc-github-team-tf-core,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:10Z,Open,FALSE,hashicorp/terraform,b6ba2e24d6a555b319550990b5c927eb2819e2cf,,0.00
37236,Samsondeen Dare,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:10Z,Open,FALSE,hashicorp/terraform,66cd4b821f986a49862dfd61cc0344bb1eb27818,,0.00
38279,abhay1999,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:10Z,Open,FALSE,hashicorp/terraform,0a8999510a7575bef6c11e39adc462f761b15e7e,,0.00
37610,Sarah French,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:10Z,Open,FALSE,hashicorp/terraform,690b6e1b9a74ec740d9322ef6e11aed462d24f19,,0.00
37963,geeker-smallwhite,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:10Z,Open,FALSE,hashicorp/terraform,56122d963e8e8ede31eac7fa33522eed18856b8f,,0.00
37961,Kristin Laemmert,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:10Z,Open,FALSE,hashicorp/terraform,d370e12d653899b8dbafdb3dee8f6f9e066fa144,,0.00
37608,Daniel Schmidt,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:10Z,Open,FALSE,hashicorp/terraform,3463dc4330dc017d8eddf0175999201825518602,,0.00
37235,Samsondeen Dare,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:10Z,Open,FALSE,hashicorp/terraform,1c0c6e36c1f4188c3e9d838369c6bcb5f4099bfd,,0.00
37607,Tommy O'Keefe,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:10Z,Open,FALSE,hashicorp/terraform,aa5c8d56ddd2b2a137f1b3728a0d2c20c360f83a,,0.00
37959,Sarah French,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:10Z,Open,FALSE,hashicorp/terraform,ac0004e74f69eff8e6d58a38a690a3a627d83efa,,0.00
38278,surajkumar0123,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:10Z,Open,FALSE,hashicorp/terraform,00ca1f445dae2475bdb6a8257ea5414a319ef5f7,,0.00
37606,swapniluphade45,0,Necrotic,FALSE,0,backlog:SEMANTIC_NULL,,0.2000,20,2026-03-31T16:21:10Z,Open,FALSE,hashicorp/terraform,1c35c5881e3716927a931b064b70ff92edec47b0,,0.00
37234,Matej Risek,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:10Z,Open,FALSE,hashicorp/terraform,da506182517d8248ae3944dca9c1946f9ab6ba37,,0.00
37957,Sarah French,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:10Z,Open,FALSE,hashicorp/terraform,16dccdd2502e2ccb1d8194f3ce707faa45754a23,,0.00
38277,James Bardin,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:10Z,Open,FALSE,hashicorp/terraform,65d4713849f81803f6560821baa4e4293054b956,,0.00
37956,Sarah French,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:10Z,Open,FALSE,hashicorp/terraform,a52e51be949b3ee2d17e2fdaa9f044738df4afd6,,0.00
37955,Sarah French,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:10Z,Open,FALSE,hashicorp/terraform,2f9a50ecb6ccc742ebabc2b8819edb8cf07f2444,,0.00
37604,Liam Cervante,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:10Z,Open,FALSE,hashicorp/terraform,20f5c5e1c2534bc9d925b1957fcf260ac806c9bd,,0.00
37952,dependabot[bot],0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:10Z,Open,FALSE,hashicorp/terraform,517bb7dab4f7453b80e4dd4ff57c8603ae779fca,,0.00
37951,dependabot[bot],0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:10Z,Open,FALSE,hashicorp/terraform,2a536bae031cfd157fb3e62a5837255c20e1fc1c,,0.00
38276,Daniel Banck,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:10Z,Open,FALSE,hashicorp/terraform,c25adc4ec94fc22e960a6336a4fe5013a0b886b7,,0.00
37603,Daniel Schmidt,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:10Z,Open,FALSE,hashicorp/terraform,9881531d6b3979ff9aa1ede77d7d0ff3cf427825,,0.00
38275,Sarah French,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:11Z,Open,FALSE,hashicorp/terraform,d2a026f8b6838d9d45bdd574024287e5a8c42069,,0.00
37602,Daniel Schmidt,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:11Z,Open,FALSE,hashicorp/terraform,2d68bce7e9bb9d5e587ea5780323ed5ca9544187,,0.00
38274,Daniel Banck,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:11Z,Open,FALSE,hashicorp/terraform,d4dda554ef7328ec3c03c0782b9bbc89ab94da3c,,0.00
37232,hc-github-team-tf-core,25,StructuralSlop,FALSE,5,,,0.0000,20,2026-03-31T16:21:11Z,Open,FALSE,hashicorp/terraform,c6028ab8c54df5f8ec42e3f945581d1cc6c02d36,,0.00
37597,Sarah French,0,Boilerplate,FALSE,0,,,0.0000,0,2026-03-31T16:21:11Z,Open,FALSE,hashicorp/terraform,7f0075e8ace2f3b89041660ac50fe4861494d955,,0.00
38271,mickael e.,0,Necrotic,FALSE,0,backlog:SEMANTIC_NULL,,0.2000,20,2026-03-31T16:21:11Z,Open,FALSE,hashicorp/terraform,6f469d3103f4f731a4c20de72b88f2cebaf3936e,,0.00
